ts,btc_price,eth_price
2025-01-11 16:00:00.000 UTC,94317.015,3271.061666666666
2025-01-11 17:00:00.000 UTC,94083.33249999999,3270.883333333333
2025-01-11 18:00:00.000 UTC,94074.50499999998,3273.9891666666663
2025-01-11 19:00:00.000 UTC,94085.97416666662,3277.6783333333337
2025-01-11 20:00:00.000 UTC,94255.12166666666,3286.926666666666
2025-01-11 21:00:00.000 UTC,94635.29333333329,3311.480833333334
2025-01-11 22:00:00.000 UTC,94620.69166666664,3299.3375000000005
2025-01-11 23:00:00.000 UTC,94505.12166666667,3291.193333333334
2025-01-12 00:00:00.000 UTC,94447.07416666669,3285.645833333334
2025-01-12 01:00:00.000 UTC,94324.12999999996,3283.780833333333
2025-01-12 02:00:00.000 UTC,94426.68583333334,3286.6616666666673
2025-01-12 03:00:00.000 UTC,94419.27333333339,3285.514166666666
2025-01-12 04:00:00.000 UTC,94478.59999999999,3288.0116666666645
2025-01-12 05:00:00.000 UTC,94450.96500000001,3284.5516666666663
2025-01-12 06:00:00.000 UTC,94371.33833333335,3277.885
2025-01-12 07:00:00.000 UTC,94272.25333333334,3272.514999999999
2025-01-12 08:00:00.000 UTC,94196.49999999997,3264.3200000000006
2025-01-12 09:00:00.000 UTC,93943.96500000003,3240.9983333333344
2025-01-12 10:00:00.000 UTC,93843.89083333328,3243.139166666666
2025-01-12 11:00:00.000 UTC,94095.77249999996,3252.8325000000013
2025-01-12 12:00:00.000 UTC,94254.7841666667,3258.5341666666677
2025-01-12 13:00:00.000 UTC,94394.4925,3260.814166666668
2025-01-12 14:00:00.000 UTC,94672.41416666667,3274.5699999999993
2025-01-12 15:00:00.000 UTC,94843.4091666667,3280.341666666667
2025-01-12 16:00:00.000 UTC,94813.89250000002,3280.424166666666
2025-01-12 17:00:00.000 UTC,94959.11583333337,3286.010000000001
2025-01-12 18:00:00.000 UTC,94949.38916666666,3290.8075000000003
2025-01-12 19:00:00.000 UTC,94728.31083333332,3282.8549999999987
2025-01-12 20:00:00.000 UTC,94620.6983333333,3283.074999999999
2025-01-12 21:00:00.000 UTC,94453.08916666664,3274.0166666666673
2025-01-12 22:00:00.000 UTC,93961.31333333332,3248.4558333333334
2025-01-12 23:00:00.000 UTC,94128.85750000001,3254.106666666666
2025-01-13 00:00:00.000 UTC,94950.15999999995,3298.688333333332
2025-01-13 01:00:00.000 UTC,94866.60250000001,3292.3808333333322
2025-01-13 02:00:00.000 UTC,94077.87499999997,3257.100833333333
2025-01-13 03:00:00.000 UTC,94076.01083333332,3255.038333333336
2025-01-13 04:00:00.000 UTC,94366.48333333334,3250.238333333334
2025-01-13 05:00:00.000 UTC,94119.08833333327,3228.246666666665
2025-01-13 06:00:00.000 UTC,93822.15166666667,3217.8449999999984
2025-01-13 07:00:00.000 UTC,93501.92666666668,3199.6408333333343
2025-01-13 08:00:00.000 UTC,93148.91583333335,3184.9358333333334
2025-01-13 09:00:00.000 UTC,92863.20333333331,3167.044166666667
2025-01-13 10:00:00.000 UTC,92042.40916666666,3135.5108333333333
2025-01-13 11:00:00.000 UTC,91271.4583333334,3102.328333333333
2025-01-13 12:00:00.000 UTC,90720.8025,3063.2149999999997
2025-01-13 13:00:00.000 UTC,91146.18583333334,3069.5591666666674
2025-01-13 14:00:00.000 UTC,90856.76499999997,3039.241666666666
2025-01-13 15:00:00.000 UTC,92226.06999999998,3057.660833333334
2025-01-13 16:00:00.000 UTC,91799.7575,3038.695833333334
2025-01-13 17:00:00.000 UTC,91660.22999999998,3019.804166666666
2025-01-13 18:00:00.000 UTC,91823.74000000003,3009.1741666666667
2025-01-13 19:00:00.000 UTC,91975.65583333335,3017.129166666667
2025-01-13 20:00:00.000 UTC,92371.07166666664,3039.035833333333
2025-01-13 21:00:00.000 UTC,93711.79333333336,3103.2550000000015
2025-01-13 22:00:00.000 UTC,94233.1075,3126.455000000001
2025-01-13 23:00:00.000 UTC,94136.03999999998,3132.580833333336
2025-01-14 00:00:00.000 UTC,94285.74916666663,3133.771666666668
2025-01-14 01:00:00.000 UTC,94527.49333333332,3146.234166666666
